"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 25, 2019","82.90","79.40","83.40","78.80","207.92K","2.85%"
"Jun 24, 2019","80.60","78.60","80.60","78.00","198.50K","2.94%"
"Jun 21, 2019","78.30","77.40","78.40","76.50","844.01K","1.16%"
"Jun 20, 2019","77.40","79.00","79.30","76.90","158.82K","-0.39%"
"Jun 19, 2019","77.70","78.90","78.90","76.90","156.05K","-1.27%"
"Jun 18, 2019","78.70","78.40","79.00","77.40","118.17K","-0.25%"
"Jun 17, 2019","78.90","79.30","79.40","77.90","88.29K","-0.38%"
"Jun 14, 2019","79.20","79.90","80.50","78.70","79.78K","-1.25%"
"Jun 13, 2019","80.20","80.00","81.10","78.20","188.01K","0.25%"
"Jun 12, 2019","80.00","79.00","81.60","79.00","192.87K","1.65%"
"Jun 11, 2019","78.70","77.70","79.40","76.40","154.31K","1.55%"
"Jun 10, 2019","77.50","79.50","79.90","77.10","87.04K","-2.15%"
"Jun 07, 2019","79.20","79.40","80.50","79.00","129.24K","0.64%"
"Jun 06, 2019","78.70","77.40","79.60","76.40","159.07K","2.47%"
"Jun 05, 2019","76.80","78.60","78.90","76.80","119.61K","-1.79%"
"Jun 04, 2019","78.20","79.00","79.30","77.30","138.48K","-1.01%"
"Jun 03, 2019","79.00","79.20","80.10","78.10","160.42K","-0.25%"
"May 31, 2019","79.20","77.60","79.70","77.00","168.19K","1.15%"
"May 30, 2019","78.30","77.40","78.30","76.80","60.10K","1.82%"
"May 29, 2019","76.90","79.00","79.30","76.50","112.01K","-3.27%"
"May 28, 2019","79.50","79.30","80.60","78.90","174.24K","1.02%"
"May 27, 2019","78.70","79.00","79.50","77.70","57.81K","0.25%"
"May 24, 2019","78.50","75.50","78.50","75.50","158.88K","4.25%"
"May 23, 2019","75.30","76.00","76.00","74.70","127.32K","-1.18%"
"May 22, 2019","76.20","75.60","78.00","75.40","158.24K","0.93%"
"May 21, 2019","75.50","75.00","75.70","74.70","85.20K","1.21%"
"May 20, 2019","74.60","75.00","75.70","74.30","124.85K","-0.53%"
"May 17, 2019","75.00","74.10","76.90","73.50","239.62K","-4.58%"
"May 16, 2019","78.60","77.00","79.10","77.00","73.93K","1.55%"
"May 15, 2019","77.40","77.70","77.70","76.10","77.58K","1.04%"
"May 14, 2019","76.60","74.80","77.20","74.40","184.74K","2.82%"
"May 13, 2019","74.50","77.70","78.10","74.50","117.21K","-3.87%"
"May 10, 2019","77.50","77.60","78.70","77.40","97.08K","0.65%"
"May 09, 2019","77.00","78.80","79.70","76.50","101.32K","-2.16%"
"May 08, 2019","78.70","78.60","78.90","77.30","88.29K","0.77%"
"May 07, 2019","78.10","77.70","79.10","77.50","112.82K","0.13%"
"May 06, 2019","78.00","79.80","79.80","77.90","103.56K","-2.50%"
"May 03, 2019","80.00","79.40","81.30","79.20","120.04K","1.14%"
"May 02, 2019","79.10","77.30","79.30","76.60","201.78K","3.13%"
"Apr 30, 2019","76.70","76.50","77.70","76.20","135.14K","0.52%"
"Apr 29, 2019","76.30","78.40","78.50","76.10","112.12K","-2.05%"
"Apr 26, 2019","77.90","76.60","78.60","75.70","109.26K","1.30%"
"Apr 25, 2019","76.90","78.50","78.80","76.50","102.21K","-1.66%"
"Apr 24, 2019","78.20","76.80","78.70","76.70","207.50K","2.36%"
"Apr 23, 2019","76.40","76.00","76.80","75.50","144.39K","0.26%"
"Apr 18, 2019","76.20","75.00","76.80","74.50","132.03K","1.06%"
"Apr 17, 2019","75.40","75.10","75.70","74.60","84.11K","0.80%"
"Apr 16, 2019","74.80","76.70","76.70","74.80","121.97K","-2.22%"
"Apr 15, 2019","76.50","77.00","77.30","75.20","139.03K","-0.39%"
"Apr 12, 2019","76.80","75.50","77.80","75.50","174.51K","1.99%"
"Apr 11, 2019","75.30","73.90","75.40","73.30","118.28K","2.03%"
"Apr 10, 2019","73.80","74.90","75.80","72.40","288.79K","0.82%"
"Apr 09, 2019","73.20","72.80","74.40","72.50","190.58K","0.27%"
"Apr 08, 2019","73.00","74.00","74.00","72.70","83.17K","-1.48%"
"Apr 05, 2019","74.10","70.90","74.20","70.10","347.57K","5.56%"
"Apr 04, 2019","70.20","74.00","74.00","70.20","132.04K","-4.88%"
"Apr 03, 2019","73.80","72.70","74.30","72.20","126.87K","2.64%"
"Apr 02, 2019","71.90","69.70","71.90","69.60","277.45K","3.30%"
"Apr 01, 2019","69.60","67.70","69.70","67.40","145.51K","2.81%"
"Mar 29, 2019","67.70","66.80","67.90","66.20","147.62K","2.42%"
"Mar 28, 2019","66.10","64.50","66.60","64.50","49.60K","2.64%"
"Mar 27, 2019","64.40","67.00","67.00","64.40","65.80K","-3.16%"
"Mar 26, 2019","66.50","65.40","66.50","64.70","89.87K","2.31%"
"Mar 25, 2019","65.00","64.60","66.60","64.00","103.50K","-0.76%"
"Mar 22, 2019","65.50","68.10","68.70","65.50","114.13K","-3.11%"
"Mar 21, 2019","67.60","67.90","68.20","66.70","87.07K","-0.73%"
"Mar 20, 2019","68.10","68.00","68.70","67.50","116.24K","0.00%"
"Mar 19, 2019","68.10","67.60","68.40","67.60","81.66K","0.15%"
