"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 30, 2019","15,484.55","15,493.36","15,520.91","15,418.64","233.83M","0.14%"
"Jan 29, 2019","15,463.14","15,414.73","15,497.43","15,413.88","233.36M","0.55%"
"Jan 28, 2019","15,378.62","15,289.07","15,378.62","15,276.91","226.01M","0.08%"
"Jan 25, 2019","15,366.05","15,350.18","15,387.96","15,298.44","216.01M","0.56%"
"Jan 24, 2019","15,280.78","15,201.53","15,281.27","15,194.30","206.08M","0.48%"
"Jan 23, 2019","15,208.33","15,275.71","15,293.30","15,141.54","210.18M","-0.17%"
"Jan 22, 2019","15,233.76","15,276.30","15,285.22","15,160.50","228.36M","-0.78%"
"Jan 21, 2019","15,354.16","15,300.37","15,354.16","15,263.01","92.56M","0.33%"
"Jan 18, 2019","15,303.83","15,294.96","15,325.56","15,258.88","293.70M","0.61%"
"Jan 17, 2019","15,211.22","15,077.07","15,238.07","15,066.46","257.30M","0.66%"
"Jan 16, 2019","15,111.26","15,072.27","15,118.31","15,057.04","248.82M","0.43%"
"Jan 15, 2019","15,046.28","15,001.99","15,079.77","14,966.46","241.30M","0.47%"
"Jan 14, 2019","14,975.53","14,880.98","14,997.86","14,880.98","229.00M","0.24%"
"Jan 11, 2019","14,939.18","14,874.16","14,956.20","14,855.15","249.30M","0.24%"
"Jan 10, 2019","14,903.49","14,770.67","14,921.06","14,702.31","262.98M","0.67%"
"Jan 09, 2019","14,804.73","14,668.53","14,811.13","14,644.09","269.09M","1.37%"
"Jan 08, 2019","14,605.15","14,610.51","14,645.61","14,533.89","260.10M","0.70%"
"Jan 07, 2019","14,504.13","14,470.98","14,515.12","14,383.06","257.83M","0.54%"
"Jan 04, 2019","14,426.62","14,351.57","14,438.60","14,314.79","231.24M","1.50%"
"Jan 03, 2019","14,212.75","14,294.10","14,297.89","14,155.27","211.59M","-0.94%"
"Jan 02, 2019","14,347.16","14,163.92","14,400.33","14,112.84","270.32M","0.17%"
