"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 20, 2019","52,960.80","52,534.39","53,143.58","52,534.39","344.63M","0.81%"
"Jun 19, 2019","52,534.39","52,593.97","53,109.02","52,477.32","154.67M","-0.11%"
"Jun 18, 2019","52,593.97","52,166.68","52,725.74","52,157.03","149.10M","0.82%"
"Jun 14, 2019","52,166.68","52,592.43","52,728.77","51,926.53","125.24M","-0.81%"
"Jun 13, 2019","52,592.43","52,619.43","52,920.01","52,343.47","114.33M","-0.05%"
"Jun 12, 2019","52,619.43","52,656.33","52,695.09","52,232.39","126.27M","-0.07%"
"Jun 11, 2019","52,656.33","52,357.04","52,829.53","52,322.79","96.96M","0.57%"
"Jun 10, 2019","52,357.04","51,976.89","52,536.91","51,945.56","93.42M","0.73%"
"Jun 07, 2019","51,976.89","50,988.44","52,134.97","50,979.23","98.37M","1.94%"
"Jun 06, 2019","50,988.44","50,975.72","51,244.95","50,833.58","106.09M","0.02%"
"Jun 05, 2019","50,975.72","50,452.38","51,227.14","50,452.38","104.61M","1.04%"
"Jun 04, 2019","50,452.38","50,213.46","50,510.65","49,618.84","163.28M","0.48%"
"Jun 03, 2019","50,213.46","49,587.47","50,213.46","49,574.94","123.56M","1.26%"
"May 31, 2019","49,587.47","49,666.85","49,742.53","49,115.83","156.37M","-0.16%"
"May 30, 2019","49,666.85","49,003.06","49,746.81","48,946.32","144.67M","1.35%"
"May 29, 2019","49,003.06","48,464.67","49,066.87","48,231.26","120.98M","1.11%"
"May 28, 2019","48,464.67","48,497.10","48,870.59","48,333.73","287.66M","-0.07%"
"May 27, 2019","48,497.10","48,427.67","48,748.66","48,337.79","63.81M","0.14%"
"May 24, 2019","48,427.67","48,290.13","48,749.24","48,287.91","155.07M","0.28%"
"May 23, 2019","48,290.13","49,193.90","49,193.90","48,117.62","137.70M","-1.84%"
"May 22, 2019","49,193.90","49,486.29","49,545.85","49,151.55","116.17M","-0.59%"
"May 21, 2019","49,486.29","49,551.15","49,891.60","49,389.98","142.73M","-0.13%"
"May 20, 2019","49,551.15","50,081.18","50,133.61","49,380.33","93.75M","-1.06%"
"May 17, 2019","50,081.18","50,360.28","50,473.19","49,779.19","118.07M","-0.55%"
"May 16, 2019","50,360.28","49,877.10","50,470.27","49,800.82","107.79M","0.97%"
"May 15, 2019","49,877.10","50,078.01","50,545.45","49,183.71","143.38M","-0.40%"
"May 14, 2019","50,078.01","50,181.40","50,571.93","50,078.01","124.01M","-0.21%"
"May 13, 2019","50,181.40","50,533.59","50,852.97","50,001.01","124.25M","-0.70%"
"May 10, 2019","50,533.59","50,264.20","51,185.56","50,264.20","126.67M","0.54%"
"May 09, 2019","50,264.20","51,707.15","51,707.15","50,264.20","142.44M","-2.79%"
"May 07, 2019","51,707.15","52,335.69","52,635.71","51,707.15","87.20M","-1.20%"
"May 06, 2019","52,335.69","53,028.35","53,028.35","51,795.79","86.39M","-1.31%"
"May 03, 2019","53,028.35","52,495.40","53,080.82","52,446.14","81.92M","1.02%"
"May 02, 2019","52,495.40","52,274.03","52,556.33","52,123.32","95.64M","0.42%"
"Apr 30, 2019","52,274.03","52,385.68","52,659.79","52,237.57","102.28M","-0.21%"
"Apr 29, 2019","52,385.68","52,572.04","52,708.35","52,268.61","66.39M","-0.35%"
"Apr 26, 2019","52,572.04","52,470.36","52,572.04","52,208.50","53.23M","0.19%"
"Apr 25, 2019","52,470.36","52,785.57","52,785.57","52,309.71","85.64M","-0.60%"
"Apr 24, 2019","52,785.57","53,184.19","53,184.19","52,463.60","103.38M","-0.75%"
"Apr 23, 2019","53,184.19","52,872.78","53,184.19","52,683.57","79.56M","0.59%"
"Apr 18, 2019","52,872.78","52,561.43","52,872.78","52,279.60","94.84M","0.59%"
"Apr 17, 2019","52,561.43","52,590.28","52,634.18","52,136.87","103.37M","-0.05%"
"Apr 16, 2019","52,590.28","51,960.68","52,650.97","51,960.68","126.25M","1.21%"
"Apr 15, 2019","51,960.68","52,141.52","52,180.18","51,790.04","99.93M","-0.35%"
"Apr 12, 2019","52,141.52","51,942.03","52,270.30","51,793.49","90.00M","0.38%"
"Apr 11, 2019","51,942.03","52,161.05","52,239.01","51,625.33","81.49M","-0.42%"
"Apr 10, 2019","52,161.05","51,564.09","52,161.05","51,547.04","118.71M","1.16%"
"Apr 09, 2019","51,564.09","51,705.98","51,872.28","51,548.81","91.46M","-0.27%"
"Apr 08, 2019","51,705.98","51,517.73","51,853.68","51,511.63","56.76M","0.37%"
"Apr 05, 2019","51,517.73","51,449.27","51,721.69","51,449.27","98.99M","0.13%"
"Apr 04, 2019","51,449.27","51,640.70","51,645.15","51,415.86","87.56M","-0.37%"
"Apr 03, 2019","51,640.70","50,952.08","51,793.03","50,940.89","131.62M","1.35%"
"Apr 02, 2019","50,952.08","50,879.64","51,025.76","50,596.94","115.90M","0.14%"
"Apr 01, 2019","50,879.64","50,273.93","51,096.48","50,273.93","125.75M","1.20%"
"Mar 29, 2019","50,273.93","49,903.31","50,400.74","49,903.31","134.40M","0.74%"
"Mar 28, 2019","49,903.31","49,897.32","50,136.76","49,707.97","100.58M","0.01%"
"Mar 27, 2019","49,897.32","49,372.21","50,320.48","49,363.07","-","1.06%"
"Mar 26, 2019","49,372.21","49,161.53","49,449.40","48,912.06","93.73M","0.43%"
"Mar 25, 2019","49,161.53","49,792.42","49,792.42","48,938.52","124.78M","-1.27%"
"Mar 22, 2019","49,792.42","49,827.56","50,088.38","49,523.44","137.75M","-0.07%"
"Mar 20, 2019","49,827.56","50,475.11","50,478.46","49,827.56","301.69M","-1.28%"
"Mar 19, 2019","50,475.11","50,388.59","50,756.62","50,251.43","155.60M","0.17%"
"Mar 18, 2019","50,388.59","49,684.03","50,483.79","49,684.03","134.01M","1.42%"
"Mar 15, 2019","49,684.03","49,485.03","50,054.23","49,485.03","274.09M","0.40%"
"Mar 14, 2019","49,485.03","49,584.85","49,822.09","49,316.72","135.25M","-0.20%"
"Mar 13, 2019","49,584.85","49,468.43","49,671.16","49,286.82","136.19M","0.24%"
"Mar 12, 2019","49,468.43","49,387.31","49,797.86","49,004.25","125.10M","0.16%"
"Mar 11, 2019","49,387.31","49,233.13","49,689.58","49,164.84","108.28M","0.31%"
"Mar 08, 2019","49,233.13","49,665.55","49,665.55","49,130.13","109.62M","-0.87%"
"Mar 07, 2019","49,665.55","49,875.04","49,934.42","49,512.56","144.10M","-0.42%"
"Mar 06, 2019","49,875.04","49,585.66","50,197.05","49,540.97","121.74M","0.58%"
"Mar 05, 2019","49,585.66","49,895.02","50,229.98","49,520.57","118.86M","-0.62%"
"Mar 04, 2019","49,895.02","49,841.27","50,526.81","49,838.64","106.93M","0.11%"
"Mar 01, 2019","49,841.27","49,667.10","50,187.50","49,615.64","130.35M","0.35%"
"Feb 28, 2019","49,667.10","49,955.05","49,955.05","49,480.18","138.65M","-0.58%"
"Feb 27, 2019","49,955.05","49,965.89","50,495.67","49,791.47","133.09M","-0.02%"
"Feb 26, 2019","49,965.89","49,638.42","49,965.89","49,344.26","117.31M","0.66%"
"Feb 25, 2019","49,638.42","49,735.69","50,088.89","49,638.42","106.72M","-0.20%"
"Feb 22, 2019","49,735.69","49,205.36","49,917.84","49,153.44","112.75M","1.08%"
